index,time,pdu,measured_power_util
2917,175500000000,pdu8,0.685
2918,175500000000,pdu6,0.697
2919,175500000000,pdu9,0.698
2920,175800000000,pdu10,0.712
2921,175800000000,pdu7,0.697
2922,175800000000,pdu8,0.691
2923,175800000000,pdu6,0.703
2924,175800000000,pdu9,0.706
2925,176100000000,pdu10,0.72
2926,176100000000,pdu7,0.702
2927,176100000000,pdu8,0.698
2928,176100000000,pdu6,0.71
2929,176100000000,pdu9,0.715
2930,176400000000,pdu10,0.728
2931,176400000000,pdu7,0.708
2932,176400000000,pdu8,0.705
2933,176400000000,pdu6,0.716
2934,176400000000,pdu9,0.723
2935,176700000000,pdu10,0.728
2936,176700000000,pdu7,0.706
2937,176700000000,pdu8,0.705
2938,176700000000,pdu6,0.717
2939,176700000000,pdu9,0.723
2940,177000000000,pdu10,0.73
2941,177000000000,pdu7,0.708
2942,177000000000,pdu8,0.705
2943,177000000000,pdu6,0.719
2944,177000000000,pdu9,0.725
2945,177300000000,pdu10,0.726
2946,177300000000,pdu7,0.705
2947,177300000000,pdu8,0.702
2948,177300000000,pdu6,0.716
2949,177300000000,pdu9,0.721
2950,177600000000,pdu10,0.727
2951,177600000000,pdu7,0.708
2952,177600000000,pdu8,0.702
2953,177600000000,pdu6,0.715
2954,177600000000,pdu9,0.721
2955,177900000000,pdu10,0.724
2956,177900000000,pdu7,0.705
2957,177900000000,pdu8,0.7
2958,177900000000,pdu6,0.712
2959,177900000000,pdu9,0.719
2960,178200000000,pdu10,0.723
2961,178200000000,pdu7,0.704
2962,178200000000,pdu8,0.7
2963,178200000000,pdu6,0.711
2964,178200000000,pdu9,0.718
2965,178500000000,pdu10,0.722
2966,178500000000,pdu7,0.703
2967,178500000000,pdu8,0.7
2968,178500000000,pdu6,0.71
2969,178500000000,pdu9,0.719
2970,178800000000,pdu10,0.721
2971,178800000000,pdu7,0.706
2972,178800000000,pdu8,0.702
2973,178800000000,pdu6,0.714
2974,178800000000,pdu9,0.721
2975,179100000000,pdu10,0.724
2976,179100000000,pdu7,0.706
2977,179100000000,pdu8,0.703
2978,179100000000,pdu6,0.715
2979,179100000000,pdu9,0.721
2980,179400000000,pdu10,0.729
2981,179400000000,pdu7,0.712
2982,179400000000,pdu8,0.707
2983,179400000000,pdu6,0.719
2984,179400000000,pdu9,0.726
2985,179700000000,pdu10,0.727
2986,179700000000,pdu7,0.71
2987,179700000000,pdu8,0.706
2988,179700000000,pdu6,0.717
2989,179700000000,pdu9,0.724
2990,180000000000,pdu10,0.726
2991,180000000000,pdu7,0.708
2992,180000000000,pdu8,0.704
2993,180000000000,pdu6,0.716
2994,180000000000,pdu9,0.723
2995,180300000000,pdu10,0.724
2996,180300000000,pdu7,0.706
2997,180300000000,pdu8,0.702
2998,180300000000,pdu6,0.713
2999,180300000000,pdu9,0.72
3000,180600000000,pdu10,0.726
3001,180600000000,pdu7,0.706
3002,180600000000,pdu8,0.701
3003,180600000000,pdu6,0.715
3004,180600000000,pdu9,0.721
3005,180900000000,pdu10,0.727
3006,180900000000,pdu7,0.708
3007,180900000000,pdu8,0.706
3008,180900000000,pdu6,0.719
3009,180900000000,pdu9,0.727
3010,181200000000,pdu10,0.728
3011,181200000000,pdu7,0.709
3012,181200000000,pdu8,0.706
3013,181200000000,pdu6,0.718
3014,181200000000,pdu9,0.728
3015,181500000000,pdu10,0.721
3016,181500000000,pdu7,0.704
3017,181500000000,pdu8,0.7
3018,181500000000,pdu6,0.712
3019,181500000000,pdu9,0.718
3020,181800000000,pdu10,0.715
3021,181800000000,pdu7,0.7
3022,181800000000,pdu8,0.696
3023,181800000000,pdu6,0.709
3024,181800000000,pdu9,0.714
3025,182100000000,pdu10,0.716
3026,182100000000,pdu7,0.701
3027,182100000000,pdu8,0.697
3028,182100000000,pdu6,0.709
3029,182100000000,pdu9,0.714
3030,182400000000,pdu10,0.718
3031,182400000000,pdu7,0.701
3032,182400000000,pdu8,0.697
3033,182400000000,pdu6,0.71
3034,182400000000,pdu9,0.717
3035,182700000000,pdu10,0.719
3036,182700000000,pdu7,0.701
3037,182700000000,pdu8,0.698
3038,182700000000,pdu6,0.709
3039,182700000000,pdu9,0.717
3040,183000000000,pdu10,0.72
3041,183000000000,pdu7,0.704
3042,183000000000,pdu8,0.7
3043,183000000000,pdu6,0.712
3044,183000000000,pdu9,0.718
3045,183300000000,pdu10,0.723
3046,183300000000,pdu7,0.706
3047,183300000000,pdu8,0.702
3048,183300000000,pdu6,0.715
3049,183300000000,pdu9,0.721
3050,183600000000,pdu10,0.726
3051,183600000000,pdu7,0.707
3052,183600000000,pdu8,0.702
3053,183600000000,pdu6,0.716
3054,183600000000,pdu9,0.723
3055,183900000000,pdu10,0.734
3056,183900000000,pdu7,0.712
3057,183900000000,pdu8,0.707
3058,183900000000,pdu6,0.722
3059,183900000000,pdu9,0.729
3060,184200000000,pdu10,0.729
3061,184200000000,pdu7,0.707
3062,184200000000,pdu8,0.702
3063,184200000000,pdu6,0.717
3064,184200000000,pdu9,0.723
3065,184500000000,pdu10,0.726
3066,184500000000,pdu7,0.707
3067,184500000000,pdu8,0.7
3068,184500000000,pdu6,0.715
3069,184500000000,pdu9,0.719
3070,184800000000,pdu10,0.728
3071,184800000000,pdu7,0.709
3072,184800000000,pdu8,0.702
3073,184800000000,pdu6,0.716
3074,184800000000,pdu9,0.723
3075,185100000000,pdu10,0.725
3076,185100000000,pdu7,0.706
3077,185100000000,pdu8,0.7
3078,185100000000,pdu6,0.713
3079,185100000000,pdu9,0.719
3080,185400000000,pdu10,0.725
3081,185400000000,pdu7,0.707
3082,185400000000,pdu8,0.701
3083,185400000000,pdu6,0.713
3084,185400000000,pdu9,0.721
3085,185700000000,pdu10,0.728
3086,185700000000,pdu7,0.709
3087,185700000000,pdu8,0.703
3088,185700000000,pdu6,0.716
3089,185700000000,pdu9,0.723
3090,186000000000,pdu10,0.726
3091,186000000000,pdu7,0.707
3092,186000000000,pdu8,0.701
3093,186000000000,pdu6,0.714
3094,186000000000,pdu9,0.72
3095,186300000000,pdu10,0.727
3096,186300000000,pdu7,0.706
3097,186300000000,pdu8,0.702
3098,186300000000,pdu6,0.714
3099,186300000000,pdu9,0.722
3100,186600000000,pdu10,0.729
3101,186600000000,pdu7,0.708
3102,186600000000,pdu8,0.703
3103,186600000000,pdu6,0.717
3104,186600000000,pdu9,0.723
3105,186900000000,pdu10,0.731
3106,186900000000,pdu7,0.71
3107,186900000000,pdu8,0.704
3108,186900000000,pdu6,0.719
3109,186900000000,pdu9,0.725
3110,187200000000,pdu10,0.733
3111,187200000000,pdu7,0.711
3112,187200000000,pdu8,0.704
3113,187200000000,pdu6,0.719
3114,187200000000,pdu9,0.726
3115,187500000000,pdu10,0.733
3116,187500000000,pdu7,0.711
3117,187500000000,pdu8,0.705
3118,187500000000,pdu6,0.718
3119,187500000000,pdu9,0.727
3120,187800000000,pdu10,0.733
3121,187800000000,pdu7,0.711
3122,187800000000,pdu8,0.705
3123,187800000000,pdu6,0.718
3124,187800000000,pdu9,0.727
3125,188100000000,pdu10,0.73
3126,188100000000,pdu7,0.709
3127,188100000000,pdu8,0.703
3128,188100000000,pdu6,0.716
3129,188100000000,pdu9,0.725
3130,188400000000,pdu10,0.729
3131,188400000000,pdu7,0.709
3132,188400000000,pdu8,0.701
3133,188400000000,pdu6,0.716
3134,188400000000,pdu9,0.723
3135,188700000000,pdu10,0.729
3136,188700000000,pdu7,0.709
3137,188700000000,pdu8,0.7
3138,188700000000,pdu6,0.715
3139,188700000000,pdu9,0.722
3140,189000000000,pdu10,0.729
3141,189000000000,pdu7,0.71
3142,189000000000,pdu8,0.702
3143,189000000000,pdu6,0.716
3144,189000000000,pdu9,0.723
3145,189300000000,pdu10,0.726
3146,189300000000,pdu7,0.706
3147,189300000000,pdu8,0.699
3148,189300000000,pdu6,0.712
3149,189300000000,pdu9,0.718
3150,189600000000,pdu10,0.728
3151,189600000000,pdu7,0.705
3152,189600000000,pdu8,0.698
3153,189600000000,pdu6,0.712
3154,189600000000,pdu9,0.72
3155,189900000000,pdu10,0.726
3156,189900000000,pdu7,0.704
3157,189900000000,pdu8,0.698
3158,189900000000,pdu6,0.712
3159,189900000000,pdu9,0.719
3160,190200000000,pdu10,0.722
3161,190200000000,pdu7,0.702
3162,190200000000,pdu8,0.695
3163,190200000000,pdu6,0.71
3164,190200000000,pdu9,0.714
3165,190500000000,pdu10,0.723
3166,190500000000,pdu7,0.703
3167,190500000000,pdu8,0.695
3168,190500000000,pdu6,0.709
3169,190500000000,pdu9,0.716
3170,190800000000,pdu10,0.721
3171,190800000000,pdu7,0.7
3172,190800000000,pdu8,0.693
3173,190800000000,pdu6,0.706
3174,190800000000,pdu9,0.713
3175,191100000000,pdu10,0.725
3176,191100000000,pdu7,0.703
3177,191100000000,pdu8,0.696
3178,191100000000,pdu6,0.71
3179,191100000000,pdu9,0.717
3180,191400000000,pdu10,0.725
3181,191400000000,pdu7,0.704
3182,191400000000,pdu8,0.697
3183,191400000000,pdu6,0.712
3184,191400000000,pdu9,0.717
3185,191700000000,pdu10,0.724
3186,191700000000,pdu7,0.704
3187,191700000000,pdu8,0.698
3188,191700000000,pdu6,0.714
3189,191700000000,pdu9,0.717
3190,192000000000,pdu10,0.729
3191,192000000000,pdu7,0.706
3192,192000000000,pdu8,0.702
3193,192000000000,pdu6,0.717
3194,192000000000,pdu9,0.722
3195,192300000000,pdu10,0.728
3196,192300000000,pdu7,0.706
3197,192300000000,pdu8,0.703
3198,192300000000,pdu6,0.717
3199,192300000000,pdu9,0.722
3200,192600000000,pdu10,0.728
3201,192600000000,pdu7,0.706
3202,192600000000,pdu8,0.703
3203,192600000000,pdu6,0.717
3204,192600000000,pdu9,0.722
3205,192900000000,pdu10,0.727
3206,192900000000,pdu7,0.706
3207,192900000000,pdu8,0.701
3208,192900000000,pdu6,0.717
3209,192900000000,pdu9,0.72
3210,193200000000,pdu10,0.726
3211,193200000000,pdu7,0.704
3212,193200000000,pdu8,0.7
3213,193200000000,pdu6,0.716
3214,193200000000,pdu9,0.719
3215,193500000000,pdu10,0.726
3216,193500000000,pdu7,0.704
3217,193500000000,pdu8,0.699
3218,193500000000,pdu6,0.717
3219,193500000000,pdu9,0.719
3220,193800000000,pdu10,0.725
3221,193800000000,pdu7,0.703
3222,193800000000,pdu8,0.699
3223,193800000000,pdu6,0.716
3224,193800000000,pdu9,0.718
3225,194100000000,pdu10,0.727
3226,194100000000,pdu7,0.704
3227,194100000000,pdu8,0.7
3228,194100000000,pdu6,0.716
3229,194100000000,pdu9,0.72
3230,194400000000,pdu10,0.729
3231,194400000000,pdu7,0.708
3232,194400000000,pdu8,0.703
3233,194400000000,pdu6,0.718
3234,194400000000,pdu9,0.722
3235,194700000000,pdu10,0.729
3236,194700000000,pdu7,0.707
3237,194700000000,pdu8,0.704
3238,194700000000,pdu6,0.718
3239,194700000000,pdu9,0.723
3240,195000000000,pdu10,0.737
3241,195000000000,pdu7,0.713
3242,195000000000,pdu8,0.71
3243,195000000000,pdu6,0.725
3244,195000000000,pdu9,0.73
3245,195300000000,pdu10,0.737
3246,195300000000,pdu7,0.714
3247,195300000000,pdu8,0.71
3248,195300000000,pdu6,0.725
3249,195300000000,pdu9,0.731
3250,195600000000,pdu10,0.735
3251,195600000000,pdu7,0.712
3252,195600000000,pdu8,0.708
3253,195600000000,pdu6,0.722
3254,195600000000,pdu9,0.728
3255,195900000000,pdu10,0.733
3256,195900000000,pdu7,0.711
3257,195900000000,pdu8,0.707
3258,195900000000,pdu6,0.722
3259,195900000000,pdu9,0.727
3260,196200000000,pdu10,0.731
3261,196200000000,pdu7,0.71
3262,196200000000,pdu8,0.706
3263,196200000000,pdu6,0.721
3264,196200000000,pdu9,0.725
3265,196500000000,pdu10,0.733
3266,196500000000,pdu7,0.711
3267,196500000000,pdu8,0.707
3268,196500000000,pdu6,0.722
3269,196500000000,pdu9,0.727
3270,196800000000,pdu10,0.735
3271,196800000000,pdu7,0.712
3272,196800000000,pdu8,0.708
3273,196800000000,pdu6,0.723
3274,196800000000,pdu9,0.729
3275,197100000000,pdu10,0.737
3276,197100000000,pdu7,0.713
3277,197100000000,pdu8,0.71
3278,197100000000,pdu6,0.725
3279,197100000000,pdu9,0.73
3280,197400000000,pdu10,0.736
3281,197400000000,pdu7,0.714
3282,197400000000,pdu8,0.71
3283,197400000000,pdu6,0.725
3284,197400000000,pdu9,0.729
3285,197700000000,pdu10,0.74
3286,197700000000,pdu7,0.718
3287,197700000000,pdu8,0.714
3288,197700000000,pdu6,0.728
3289,197700000000,pdu9,0.733
3290,198000000000,pdu10,0.744
3291,198000000000,pdu7,0.722
3292,198000000000,pdu8,0.718
3293,198000000000,pdu6,0.732
3294,198000000000,pdu9,0.739
3295,198300000000,pdu10,0.75
3296,198300000000,pdu7,0.726
3297,198300000000,pdu8,0.723
3298,198300000000,pdu6,0.737
3299,198300000000,pdu9,0.745
3300,198600000000,pdu10,0.751
3301,198600000000,pdu7,0.724
3302,198600000000,pdu8,0.721
3303,198600000000,pdu6,0.735
3304,198600000000,pdu9,0.745
3305,198900000000,pdu10,0.745
3306,198900000000,pdu7,0.722
3307,198900000000,pdu8,0.718
3308,198900000000,pdu6,0.732
3309,198900000000,pdu9,0.74
3310,199200000000,pdu10,0.741
3311,199200000000,pdu7,0.719
3312,199200000000,pdu8,0.716
3313,199200000000,pdu6,0.728
3314,199200000000,pdu9,0.736
3315,199500000000,pdu10,0.739
3316,199500000000,pdu7,0.718
3317,199500000000,pdu8,0.715
3318,199500000000,pdu6,0.726
3319,199500000000,pdu9,0.734
3320,199800000000,pdu10,0.738
3321,199800000000,pdu7,0.718
3322,199800000000,pdu8,0.715
3323,199800000000,pdu6,0.726
3324,199800000000,pdu9,0.733
3325,200100000000,pdu10,0.732
3326,200100000000,pdu7,0.712
3327,200100000000,pdu8,0.708
3328,200100000000,pdu6,0.72
3329,200100000000,pdu9,0.726
3330,200400000000,pdu10,0.722
3331,200400000000,pdu7,0.707
3332,200400000000,pdu8,0.701
3333,200400000000,pdu6,0.713
3334,200400000000,pdu9,0.714
3335,200700000000,pdu10,0.73
3336,200700000000,pdu7,0.715
3337,200700000000,pdu8,0.709
3338,200700000000,pdu6,0.721
3339,200700000000,pdu9,0.721
3340,201000000000,pdu10,0.739
3341,201000000000,pdu7,0.73
3342,201000000000,pdu8,0.718
3343,201000000000,pdu6,0.729
3344,201000000000,pdu9,0.733
3345,201300000000,pdu10,0.743
3346,201300000000,pdu7,0.734
3347,201300000000,pdu8,0.721
3348,201300000000,pdu6,0.732
3349,201300000000,pdu9,0.738
3350,201600000000,pdu10,0.746
3351,201600000000,pdu7,0.739
3352,201600000000,pdu8,0.724
3353,201600000000,pdu6,0.736
3354,201600000000,pdu9,0.74
3355,201900000000,pdu10,0.743
3356,201900000000,pdu7,0.735
3357,201900000000,pdu8,0.72
3358,201900000000,pdu6,0.733
3359,201900000000,pdu9,0.737
3360,202200000000,pdu10,0.739
3361,202200000000,pdu7,0.731
3362,202200000000,pdu8,0.717
3363,202200000000,pdu6,0.73
3364,202200000000,pdu9,0.733
3365,202500000000,pdu10,0.736
3366,202500000000,pdu7,0.729
3367,202500000000,pdu8,0.715
3368,202500000000,pdu6,0.729
3369,202500000000,pdu9,0.731
3370,202800000000,pdu10,0.734
3371,202800000000,pdu7,0.728
3372,202800000000,pdu8,0.714
3373,202800000000,pdu6,0.728
3374,202800000000,pdu9,0.729
3375,203100000000,pdu10,0.733
3376,203100000000,pdu7,0.728
3377,203100000000,pdu8,0.714
3378,203100000000,pdu6,0.726
3379,203100000000,pdu9,0.728
3380,203400000000,pdu10,0.728
3381,203400000000,pdu7,0.723
3382,203400000000,pdu8,0.71
3383,203400000000,pdu6,0.722
3384,203400000000,pdu9,0.723
3385,203700000000,pdu10,0.727
3386,203700000000,pdu7,0.725
3387,203700000000,pdu8,0.709
3388,203700000000,pdu6,0.722
3389,203700000000,pdu9,0.723
3390,204000000000,pdu10,0.73
3391,204000000000,pdu7,0.728
3392,204000000000,pdu8,0.712
3393,204000000000,pdu6,0.724
3394,204000000000,pdu9,0.726
3395,204300000000,pdu10,0.734
3396,204300000000,pdu7,0.733
3397,204300000000,pdu8,0.715
3398,204300000000,pdu6,0.727
3399,204300000000,pdu9,0.73
3400,204600000000,pdu10,0.734
3401,204600000000,pdu7,0.733
3402,204600000000,pdu8,0.716
3403,204600000000,pdu6,0.728
3404,204600000000,pdu9,0.73
3405,204900000000,pdu10,0.729
3406,204900000000,pdu7,0.723
3407,204900000000,pdu8,0.712
3408,204900000000,pdu6,0.723
3409,204900000000,pdu9,0.725
3410,205200000000,pdu10,0.723
3411,205200000000,pdu7,0.714
3412,205200000000,pdu8,0.708
3413,205200000000,pdu6,0.718
3414,205200000000,pdu9,0.72
3415,205500000000,pdu10,0.721
3416,205500000000,pdu7,0.717
3417,205500000000,pdu8,0.707
3418,205500000000,pdu6,0.717
3419,205500000000,pdu9,0.718
3420,205800000000,pdu10,0.725
3421,205800000000,pdu7,0.718
3422,205800000000,pdu8,0.709
3423,205800000000,pdu6,0.719
3424,205800000000,pdu9,0.721
3425,206100000000,pdu10,0.722
3426,206100000000,pdu7,0.717
3427,206100000000,pdu8,0.707
3428,206100000000,pdu6,0.717
3429,206100000000,pdu9,0.718
3430,206400000000,pdu10,0.715
3431,206400000000,pdu7,0.713
3432,206400000000,pdu8,0.7
3433,206400000000,pdu6,0.71
3434,206400000000,pdu9,0.712
3435,206700000000,pdu10,0.716
3436,206700000000,pdu7,0.714
3437,206700000000,pdu8,0.702
3438,206700000000,pdu6,0.714
3439,206700000000,pdu9,0.714
3440,207000000000,pdu10,0.712
3441,207000000000,pdu7,0.71
3442,207000000000,pdu8,0.7
3443,207000000000,pdu6,0.71
3444,207000000000,pdu9,0.71
3445,207300000000,pdu10,0.694
3446,207300000000,pdu7,0.698
3447,207300000000,pdu8,0.686
3448,207300000000,pdu6,0.695
3449,207300000000,pdu9,0.691
3450,207600000000,pdu10,0.689
3451,207600000000,pdu7,0.688
3452,207600000000,pdu8,0.68
3453,207600000000,pdu6,0.689
3454,207600000000,pdu9,0.684
3455,207900000000,pdu10,0.688
3456,207900000000,pdu7,0.676
3457,207900000000,pdu8,0.678
3458,207900000000,pdu6,0.684
3459,207900000000,pdu9,0.681
3460,208200000000,pdu10,0.686
3461,208200000000,pdu7,0.676
3462,208200000000,pdu8,0.676
3463,208200000000,pdu6,0.683
3464,208200000000,pdu9,0.678
3465,208500000000,pdu10,0.691
3466,208500000000,pdu7,0.69
3467,208500000000,pdu8,0.681
3468,208500000000,pdu6,0.69
3469,208500000000,pdu9,0.684
3470,208800000000,pdu10,0.693
3471,208800000000,pdu7,0.691
3472,208800000000,pdu8,0.684
3473,208800000000,pdu6,0.692
3474,208800000000,pdu9,0.688
3475,209100000000,pdu10,0.692
3476,209100000000,pdu7,0.689
3477,209100000000,pdu8,0.683
3478,209100000000,pdu6,0.69
3479,209100000000,pdu9,0.688
3480,209400000000,pdu10,0.685
3481,209400000000,pdu7,0.683
3482,209400000000,pdu8,0.678
3483,209400000000,pdu6,0.685
3484,209400000000,pdu9,0.681
3485,209700000000,pdu10,0.688
3486,209700000000,pdu7,0.682
3487,209700000000,pdu8,0.678
3488,209700000000,pdu6,0.686
3489,209700000000,pdu9,0.683
3490,210000000000,pdu10,0.695
3491,210000000000,pdu7,0.684
3492,210000000000,pdu8,0.683
3493,210000000000,pdu6,0.688
3494,210000000000,pdu9,0.692
3495,210300000000,pdu10,0.697
3496,210300000000,pdu7,0.681
3497,210300000000,pdu8,0.684
3498,210300000000,pdu6,0.686
3499,210300000000,pdu9,0.693
3500,210600000000,pdu10,0.698
3501,210600000000,pdu7,0.678
3502,210600000000,pdu8,0.685
3503,210600000000,pdu6,0.688
3504,210600000000,pdu9,0.694
3505,210900000000,pdu10,0.699
3506,210900000000,pdu7,0.685
3507,210900000000,pdu8,0.686
3508,210900000000,pdu6,0.692
3509,210900000000,pdu9,0.695
3510,211200000000,pdu10,0.692
3511,211200000000,pdu7,0.688
3512,211200000000,pdu8,0.681
3513,211200000000,pdu6,0.69
3514,211200000000,pdu9,0.688
3515,211500000000,pdu10,0.703
3516,211500000000,pdu7,0.696
3517,211500000000,pdu8,0.689
3518,211500000000,pdu6,0.699
3519,211500000000,pdu9,0.698
3520,211800000000,pdu10,0.706
3521,211800000000,pdu7,0.698
3522,211800000000,pdu8,0.691
3523,211800000000,pdu6,0.701
3524,211800000000,pdu9,0.699
3525,212100000000,pdu10,0.712
3526,212100000000,pdu7,0.702
3527,212100000000,pdu8,0.694
3528,212100000000,pdu6,0.704
3529,212100000000,pdu9,0.705
3530,212400000000,pdu10,0.711
3531,212400000000,pdu7,0.705
3532,212400000000,pdu8,0.696
3533,212400000000,pdu6,0.703
3534,212400000000,pdu9,0.704
3535,212700000000,pdu10,0.707
3536,212700000000,pdu7,0.7
3537,212700000000,pdu8,0.692
3538,212700000000,pdu6,0.699
3539,212700000000,pdu9,0.702
3540,213000000000,pdu10,0.709
3541,213000000000,pdu7,0.701
3542,213000000000,pdu8,0.692
3543,213000000000,pdu6,0.701
3544,213000000000,pdu9,0.703
3545,213300000000,pdu10,0.708
3546,213300000000,pdu7,0.701
3547,213300000000,pdu8,0.691
3548,213300000000,pdu6,0.7
3549,213300000000,pdu9,0.702
3550,213600000000,pdu10,0.71
3551,213600000000,pdu7,0.701
3552,213600000000,pdu8,0.693
3553,213600000000,pdu6,0.703
3554,213600000000,pdu9,0.705
3555,213900000000,pdu10,0.719
3556,213900000000,pdu7,0.705
3557,213900000000,pdu8,0.699
3558,213900000000,pdu6,0.708
3559,213900000000,pdu9,0.713
3560,214200000000,pdu10,0.716
3561,214200000000,pdu7,0.702
3562,214200000000,pdu8,0.697
3563,214200000000,pdu6,0.705
3564,214200000000,pdu9,0.711
3565,214500000000,pdu10,0.709
3566,214500000000,pdu7,0.699
3567,214500000000,pdu8,0.693
3568,214500000000,pdu6,0.7
3569,214500000000,pdu9,0.704
3570,214800000000,pdu10,0.71
3571,214800000000,pdu7,0.698
3572,214800000000,pdu8,0.693
3573,214800000000,pdu6,0.7
3574,214800000000,pdu9,0.703
3575,215100000000,pdu10,0.715
3576,215100000000,pdu7,0.699
3577,215100000000,pdu8,0.696
3578,215100000000,pdu6,0.703
3579,215100000000,pdu9,0.708
3580,215400000000,pdu10,0.722
3581,215400000000,pdu7,0.691
3582,215400000000,pdu8,0.701
3583,215400000000,pdu6,0.705
3584,215400000000,pdu9,0.715
3585,215700000000,pdu10,0.717
3586,215700000000,pdu7,0.691
3587,215700000000,pdu8,0.698
3588,215700000000,pdu6,0.702
3589,215700000000,pdu9,0.71
3590,216000000000,pdu10,0.716
3591,216000000000,pdu7,0.7
